source,title,summary,texto,cluster
RPP,Donald Trump impondrá aranceles del 100 % a los medicamentos importados,"La medida, que busca reducir el déficit y fortalecer la industria local, genera preocupación entre expertos por sus posibles efectos en los consumidores, ya que los mayores costos podrían trasladarse directamente a los hogares estadounidenses.","Donald Trump impondrá aranceles del 100 % a los medicamentos importados La medida, que busca reducir el déficit y fortalecer la industria local, genera preocupación entre expertos por sus posibles efectos en los consumidores, ya que los mayores costos podrían trasladarse directamente a los hogares estadounidenses.",0
RPP,Ranking Universitario Perú: lista de las mejores universidades públicas y privadas según Sunedu,"La Sunedu publicó su Ranking Universitario a partir de datos recogidos entre 2021-2022, destacando a las mejores universidades públicas y privadas del país.","Ranking Universitario Perú: lista de las mejores universidades públicas y privadas según Sunedu La Sunedu publicó su Ranking Universitario a partir de datos recogidos entre 2021-2022, destacando a las mejores universidades públicas y privadas del país.",0
RPP,Dólar BCV y DolarToday hoy: ¿Cuál es la cotización del dólar en Venezuela este viernes 26 de septiembre?,Conoce cuánto cotiza el dólar en el Banco Central de Venezuela y en DolarToday en la apertura de este viernes 26 de septiembre.,Dólar BCV y DolarToday hoy: ¿Cuál es la cotización del dólar en Venezuela este viernes 26 de septiembre? Conoce cuánto cotiza el dólar en el Banco Central de Venezuela y en DolarToday en la apertura de este viernes 26 de septiembre.,2
RPP,Benjamín Netanyahu niega ante la ONU las acusaciones de genocidio y retiera que no reconocerá un Estado palestino,"El primer ministro israelí, Benjamín Netanyahu, alegó ante la Asamblea General de la ONU que son los palestinos quienes no quieren una solución de dos Estados, en una jornada donde decenas de delegados de distintos países se pusieron de pie en el momento Netanyahu comenzaba su intervención.","Benjamín Netanyahu niega ante la ONU las acusaciones de genocidio y retiera que no reconocerá un Estado palestino El primer ministro israelí, Benjamín Netanyahu, alegó ante la Asamblea General de la ONU que son los palestinos quienes no quieren una solución de dos Estados, en una jornada donde decenas de delegados de distintos países se pusieron de pie en el momento Netanyahu comenzaba su intervención.",0
RPP,Atlético Grau vs. Sport Huancayo: horario y canales del partido por fecha 11 del Torneo Clausura 2025,Consulta todos los detalles de lo que será el cotejo de Atlético Grau contra Sport Huancayo en el Estadio Campeones del 36.,Atlético Grau vs. Sport Huancayo: horario y canales del partido por fecha 11 del Torneo Clausura 2025 Consulta todos los detalles de lo que será el cotejo de Atlético Grau contra Sport Huancayo en el Estadio Campeones del 36.,4
RPP,Numerosas delegaciones se ausentan de la Asamblea de la ONU a modo de protesta al hablar Benjamín Netanyahu,"Decenas de delegados de distintos países se pusieron de pie este viernes en el momento en que el primer ministro israelí, Benjamín Netanyahu, se dirigía a la Asamblea General de la ONU y se ausentaron a modo de protesta.","Numerosas delegaciones se ausentan de la Asamblea de la ONU a modo de protesta al hablar Benjamín Netanyahu Decenas de delegados de distintos países se pusieron de pie este viernes en el momento en que el primer ministro israelí, Benjamín Netanyahu, se dirigía a la Asamblea General de la ONU y se ausentaron a modo de protesta.",0
RPP,"Netanyahu habla a los rehenes desde la Asamblea de la ONU: ""Los traeremos de vuelta a casa""","El primer ministro de Israel, Benjamin Netanyahu, se ha dirigido desde la Asamblea General de la ONU a los rehenes que aún siguen retenidos en la Franja de Gaza, para prometerles que intentaría ""traerlos de vuelta a casa"" con un mensaje emitido no sólo a través de altavoces instalados en las últimas horas sino también de todos los teléfonos móviles de la Franja, que habrían sido manipulados.","Netanyahu habla a los rehenes desde la Asamblea de la ONU: ""Los traeremos de vuelta a casa"" El primer ministro de Israel, Benjamin Netanyahu, se ha dirigido desde la Asamblea General de la ONU a los rehenes que aún siguen retenidos en la Franja de Gaza, para prometerles que intentaría ""traerlos de vuelta a casa"" con un mensaje emitido no sólo a través de altavoces instalados en las últimas horas sino también de todos los teléfonos móviles de la Franja, que habrían sido manipulados.",0
RPP,"Lamento en Alianza Lima: Pablo Ceppelini apunta que la U. de Chile era ""totalmente accesible""","Pablo Ceppelini, volante de Alianza Lima, agregó que pagaron caro la expulsión de Carlos Zambrano en la ida.","Lamento en Alianza Lima: Pablo Ceppelini apunta que la U. de Chile era ""totalmente accesible"" Pablo Ceppelini, volante de Alianza Lima, agregó que pagaron caro la expulsión de Carlos Zambrano en la ida.",4
RPP,"¿Quién era ‘Muñequita Flor de Bolivia’, la joven cantante que murió en el trágico accidente en Moquegua?","La artista viajaba en un miniván junto con sus músicos y su madre, Isabel Aruquipa de Mendoza, cuando la unidad chocó con dos vehículos de carga pesada.","¿Quién era ‘Muñequita Flor de Bolivia’, la joven cantante que murió en el trágico accidente en Moquegua? La artista viajaba en un miniván junto con sus músicos y su madre, Isabel Aruquipa de Mendoza, cuando la unidad chocó con dos vehículos de carga pesada.",0
RPP,Caos en la Panamericana Norte: buses de la línea 41 se movilizaron en caravana exigiendo seguridad para transportistas,"Los choferes y cobradores acatan esta medida de fuerza ante los constantes ataques armados y con explosivos que sufre este gremio. Ayer, jueves, hubo una protesta similar en San Juan de Lurigancho.","Caos en la Panamericana Norte: buses de la línea 41 se movilizaron en caravana exigiendo seguridad para transportistas Los choferes y cobradores acatan esta medida de fuerza ante los constantes ataques armados y con explosivos que sufre este gremio. Ayer, jueves, hubo una protesta similar en San Juan de Lurigancho.",0
RPP,Universitario vs. Cusco FC: ¿a qué hora juegan en Ate y dónde ver en vivo partido por la fecha 11 del Torneo Clausura?,Universitario juega de local contra Cusco FC en su idea de estirar su ventaja como líder de la Liga1.,Universitario vs. Cusco FC: ¿a qué hora juegan en Ate y dónde ver en vivo partido por la fecha 11 del Torneo Clausura? Universitario juega de local contra Cusco FC en su idea de estirar su ventaja como líder de la Liga1.,4
Perú21,"Justicia paraguaya ordenó prisión preventiva para 'El Monstruo', mientras se procesa su extradición al Perú","La justicia paraguaya ordenó prisión preventiva para 'El Monstruo', mientras se procesa su extradición al Perú
  <img alt=""El Monstruo"" class=""img-fluid image-style-medium"" height=""142"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/el-monstruo_1.jpeg?itok=UwGds0Fa"" width=""220"" />","Justicia paraguaya ordenó prisión preventiva para 'El Monstruo', mientras se procesa su extradición al Perú La justicia paraguaya ordenó prisión preventiva para 'El Monstruo', mientras se procesa su extradición al Perú
  <img alt=""El Monstruo"" class=""img-fluid image-style-medium"" height=""142"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/el-monstruo_1.jpeg?itok=UwGds0Fa"" width=""220"" />",1
Perú21,Los muertos hablan,"La estrategia victimista de la exalcaldesa Susana Villarán puede venirse abajo con las últimas revelaciones sobre la muerte de José Miguel Castro, su exgerente municipal.
  <img alt=""Fotos Luis Julián"" class=""img-fluid image-style-medium"" height=""147"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/susana-villaran_0.jpeg?itok=F_fN55gj"" width=""220"" />","Los muertos hablan La estrategia victimista de la exalcaldesa Susana Villarán puede venirse abajo con las últimas revelaciones sobre la muerte de José Miguel Castro, su exgerente municipal.
  <img alt=""Fotos Luis Julián"" class=""img-fluid image-style-medium"" height=""147"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/susana-villaran_0.jpeg?itok=F_fN55gj"" width=""220"" />",1
Perú21,Voraz incendio devasta galería de artesanías en Cercado de Lima | VIDEO,"Un incendio de grandes proporciones se desató la mañana de este viernes 26 de septiembre en una conocida galería de artesanías, frente al Campo de Marte, en el Cercado de Lima. 
  <img alt=""incendio"" class=""img-fluid image-style-medium"" height=""138"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/incendio-5.png?itok=RyCLjhFZ"" width=""220"" />","Voraz incendio devasta galería de artesanías en Cercado de Lima | VIDEO Un incendio de grandes proporciones se desató la mañana de este viernes 26 de septiembre en una conocida galería de artesanías, frente al Campo de Marte, en el Cercado de Lima. 
  <img alt=""incendio"" class=""img-fluid image-style-medium"" height=""138"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/incendio-5.png?itok=RyCLjhFZ"" width=""220"" />",1
Perú21,Chorrillos: Operativo en playas busca recuperar espacios públicos y combatir la contaminación,"En un esfuerzo por recuperar el litoral del distrito y frenar la contaminación, la Municipalidad de Chorrillos, en un trabajo conjunto con la PNP
  <img alt=""Chorrillos"" class=""img-fluid image-style-medium"" height=""138"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/chorrillos_0.png?itok=LN7sFZyz"" width=""220"" />","Chorrillos: Operativo en playas busca recuperar espacios públicos y combatir la contaminación En un esfuerzo por recuperar el litoral del distrito y frenar la contaminación, la Municipalidad de Chorrillos, en un trabajo conjunto con la PNP
  <img alt=""Chorrillos"" class=""img-fluid image-style-medium"" height=""138"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/chorrillos_0.png?itok=LN7sFZyz"" width=""220"" />",1
Perú21,Informe de necropsia realizada a José Miguel Castro apunta a homicidio,"Perú21 accedió al reporte de Medicina Legal de la Fiscalía y lo mostró al criminólogo Miguel Pérez Arroyo, quien tras analizar las conclusiones forenses descartó que el trágico deceso se haya tratado de un suicidio. 
  <img alt=""jose miguel castro"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/whatsapp-image-2025-09-25-at-8.37.42-pm.jpeg?itok=xsopWNdo"" width=""220"" />","Informe de necropsia realizada a José Miguel Castro apunta a homicidio Perú21 accedió al reporte de Medicina Legal de la Fiscalía y lo mostró al criminólogo Miguel Pérez Arroyo, quien tras analizar las conclusiones forenses descartó que el trágico deceso se haya tratado de un suicidio. 
  <img alt=""jose miguel castro"" class=""img-fluid image-style-medium"" height=""124"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/whatsapp-image-2025-09-25-at-8.37.42-pm.jpeg?itok=xsopWNdo"" width=""220"" />",1
Perú21,A los verdaderos “monstruos” hasta los han nombrado ministros,"A los verdaderos “monstruos” hasta los han nombrado ministros | Richard Arce
  <img alt=""arce"" class=""img-fluid image-style-medium"" height=""137"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/arce.jpg?itok=K7V6D7Vk"" width=""220"" />","A los verdaderos “monstruos” hasta los han nombrado ministros A los verdaderos “monstruos” hasta los han nombrado ministros | Richard Arce
  <img alt=""arce"" class=""img-fluid image-style-medium"" height=""137"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/arce.jpg?itok=K7V6D7Vk"" width=""220"" />",1
Perú21,Arrivederci Claudia splendida!,"Arrivederci Claudia splendida! 
  <img alt=""aldo"" class=""img-fluid image-style-medium"" height=""143"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/aldo-mariategui_2.jpg?itok=D_b66AgN"" width=""220"" />","Arrivederci Claudia splendida! Arrivederci Claudia splendida! 
  <img alt=""aldo"" class=""img-fluid image-style-medium"" height=""143"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/aldo-mariategui_2.jpg?itok=D_b66AgN"" width=""220"" />",1
Perú21,Edutainment: cómo fomentar la educación financiera y la cultura de prevención a través del entretenimiento,"Edutainment: cómo fomentar la educación financiera y la cultura de prevención a través del entretenimiento | Pacífico Seguros
  <img alt=""Compromiso. Pacífico está generando una mayor cultura de prevención y preparación ante riesgos. Iniciativas como el podcast “En Letras Grandes” llevan un mensaje claro y sencillo sobre la importancia de los seguros."" class=""img-fluid image-style-medium"" height=""146"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/abridora-2.jpg?itok=Htg-FCVz"" width=""220"" />","Edutainment: cómo fomentar la educación financiera y la cultura de prevención a través del entretenimiento Edutainment: cómo fomentar la educación financiera y la cultura de prevención a través del entretenimiento | Pacífico Seguros
  <img alt=""Compromiso. Pacífico está generando una mayor cultura de prevención y preparación ante riesgos. Iniciativas como el podcast “En Letras Grandes” llevan un mensaje claro y sencillo sobre la importancia de los seguros."" class=""img-fluid image-style-medium"" height=""146"" src=""http://peru21.pe/sites/default/efsfiles/styles/medium/public/2025-09/abridora-2.jpg?itok=Htg-FCVz"" width=""220"" />",1
